District,Latitude,Longitude,Region,N,P,K,pH,Rainfall,Crop
Latur,18.43551,76.58515,Marathwada,53,15,53,7.9,624,Bajra
Latur,18.39891,76.54516,Marathwada,34,17,66,7.9,577,Bajra
Latur,18.4171,76.49183,Marathwada,47,17,64,7.8,767,Cotton
Latur,18.40793,76.56759,Marathwada,39,13,63,7.9,709,Cotton
Latur,18.46433,76.59134,Marathwada,34,15,68,7.9,416,Moth Bean
Latur,18.43572,76.56818,Marathwada,42,9,57,7.4,507,Jowar
Latur,18.42253,76.61728,Marathwada,38,17,53,8,668,Bajra
Latur,18.48925,76.62644,Marathwada,47,17,54,7.6,691,Bajra
Latur,18.44968,76.58294,Marathwada,36,18,66,7.4,508,Jowar
Latur,18.45882,76.5501,Marathwada,44,21,66,7.6,637,Bajra
Latur,18.44025,76.55065,Marathwada,32,14,68,7.5,689,Bajra
Latur,18.42559,76.5534,Marathwada,53,31,61,7.7,563,Bajra
Latur,18.38963,76.58814,Marathwada,37,26,51,7.6,703,Soybean
Latur,18.51471,76.58669,Marathwada,37,12,67,7.7,716,Soybean
Latur,18.3415,76.61446,Marathwada,52,34,59,8,679,Bajra
Latur,18.36109,76.55683,Marathwada,38,27,64,7.9,637,Bajra
Latur,18.36667,76.59842,Marathwada,52,17,60,8,740,Cotton
Latur,18.33327,76.55619,Marathwada,39,23,54,7.6,723,Soybean
Latur,18.5173,76.5365,Marathwada,41,18,61,8.4,513,Bajra
Latur,18.45689,76.55341,Marathwada,40,12,67,7.7,644,Bajra
Latur,18.43327,76.57918,Marathwada,37,25,64,7.9,768,Cotton
Latur,18.34378,76.5997,Marathwada,41,17,61,7.4,756,Soybean
Latur,18.46408,76.56509,Marathwada,59,16,62,7.7,665,Bajra
Latur,18.36266,76.55017,Marathwada,29,19,52,7.5,702,Soybean
Latur,18.34681,76.5463,Marathwada,49,9,69,7.6,614,Bajra
Latur,18.41807,76.55414,Marathwada,34,24,71,7.2,798,Soybean
Latur,18.41408,76.55709,Marathwada,39,21,60,7.8,643,Bajra
Latur,18.39947,76.57283,Marathwada,36,16,65,7.5,652,Bajra
Latur,18.43414,76.53005,Marathwada,25,22,59,8.3,735,Cotton
Latur,18.4059,76.56159,Marathwada,45,20,51,7.7,635,Bajra
Latur,18.35467,76.58789,Marathwada,25,28,55,7.7,716,Soybean
Latur,18.38471,76.50887,Marathwada,30,14,54,7,563,Jowar
Nanded,19.17935,77.33176,Marathwada,49,19,62,7.9,622,Bajra
Nanded,19.12273,77.31217,Marathwada,34,12,69,7.5,740,Soybean
Nanded,19.12297,77.31639,Marathwada,46,21,58,7.4,400,Moth Bean
Nanded,19.09689,77.3179,Marathwada,46,23,63,8.4,607,Bajra
Nanded,19.12116,77.32593,Marathwada,18,17,71,8.1,800,Cotton
Nanded,19.24943,77.26097,Marathwada,35,19,69,8.2,746,Cotton
Nanded,19.19239,77.29548,Marathwada,46,17,56,8.1,522,Bajra
Nanded,19.10341,77.25824,Marathwada,40,23,52,8.4,576,Bajra
Nanded,19.11055,77.33275,Marathwada,23,14,62,7.7,663,Bajra
Nanded,19.15242,77.33922,Marathwada,23,21,60,7.6,470,Moth Bean
Nanded,19.16733,77.31387,Marathwada,60,25,56,7.4,580,Jowar
Nanded,19.13684,77.28303,Marathwada,46,14,61,7.6,687,Bajra
Nanded,19.16483,77.2479,Marathwada,35,16,54,8,388,Moth Bean
Nanded,19.18051,77.29556,Marathwada,43,12,65,8,642,Bajra
Nanded,19.08276,77.37185,Marathwada,31,15,58,7.7,462,Moth Bean
Nanded,19.13578,77.34249,Marathwada,18,19,58,8,627,Bajra
Nanded,19.10151,77.30936,Marathwada,34,20,57,7.8,604,Bajra
Nanded,19.09036,77.34379,Marathwada,35,18,69,7.4,665,Jowar
Nanded,19.09197,77.40006,Marathwada,37,15,52,7.8,741,Cotton
Nanded,19.00599,77.36841,Marathwada,56,19,56,7.3,719,Soybean
Nanded,19.14902,77.31242,Marathwada,58,17,62,7.8,782,Cotton
Nanded,19.12684,77.32914,Marathwada,32,20,44,7.8,765,Cotton
Nanded,19.13777,77.37478,Marathwada,56,15,71,7.7,785,Soybean
Nanded,19.22343,77.34769,Marathwada,49,23,56,7.8,739,Cotton
Nanded,19.10986,77.237,Marathwada,44,17,55,8.1,625,Bajra
Nanded,19.16969,77.31935,Marathwada,44,18,56,7.9,727,Cotton
Nanded,19.08197,77.27674,Marathwada,33,25,75,7.7,786,Soybean
Nanded,19.16862,77.37076,Marathwada,37,19,67,7.8,859,Cotton
Nanded,19.07712,77.37593,Marathwada,28,12,66,7.6,542,Bajra
Nanded,19.13813,77.29739,Marathwada,26,15,67,7.8,569,Bajra
Nanded,19.25053,77.33928,Marathwada,47,22,73,7.7,710,Soybean
Nanded,19.18042,77.2942,Marathwada,27,20,77,7,704,Soybean
Nanded,19.19822,77.32154,Marathwada,50,21,62,7.6,682,Bajra
Nanded,19.08906,77.33669,Marathwada,43,28,72,7.4,705,Soybean
Nanded,19.03398,77.39197,Marathwada,42,14,70,8.3,671,Bajra
Nanded,19.14684,77.25326,Marathwada,22,17,59,7.6,618,Bajra
Nanded,19.16348,77.33952,Marathwada,33,21,60,7.6,706,Soybean
Nanded,19.11783,77.30736,Marathwada,22,27,72,7.8,697,Bajra
Nanded,19.17452,77.26985,Marathwada,44,11,62,7.6,714,Soybean
Nanded,19.10653,77.35949,Marathwada,37,14,72,8,670,Bajra
Nanded,19.16157,77.2533,Marathwada,50,25,66,7.7,608,Bajra
Nanded,19.15787,77.31206,Marathwada,23,18,56,8.2,523,Bajra
Nanded,19.15597,77.29996,Marathwada,48,24,60,7.8,409,Moth Bean
Nanded,19.10137,77.29148,Marathwada,50,29,44,7.6,658,Bajra
Nanded,19.11443,77.29645,Marathwada,30,20,63,7.7,591,Bajra
Nanded,19.22152,77.38644,Marathwada,44,16,60,7.9,731,Cotton
Nanded,19.20632,77.34596,Marathwada,53,20,58,8,515,Bajra
Nanded,19.18446,77.32341,Marathwada,44,9,81,7.4,604,Jowar
Nanded,19.17103,77.28446,Marathwada,47,19,56,7.3,621,Jowar
Nanded,19.09967,77.37117,Marathwada,32,20,57,7.9,493,Moth Bean
Nanded,19.14682,77.33425,Marathwada,54,21,46,7.7,496,Moth Bean
Nanded,19.1562,77.3755,Marathwada,51,20,60,7.9,661,Bajra
Nanded,19.14367,77.32726,Marathwada,35,15,52,7.5,420,Moth Bean
Nanded,19.07853,77.32569,Marathwada,56,22,35,7.6,710,Soybean
Nanded,19.17548,77.3374,Marathwada,40,20,73,7.5,683,Bajra
Nanded,19.12562,77.35145,Marathwada,28,10,71,7.2,414,Moth Bean
Nanded,19.14832,77.32301,Marathwada,28,14,56,7.9,590,Bajra
Nanded,19.15166,77.34984,Marathwada,37,11,46,7.8,704,Cotton
Nanded,19.07969,77.31778,Marathwada,40,20,42,7.7,566,Bajra
Nanded,19.1558,77.33255,Marathwada,43,23,70,7.6,765,Soybean
Nanded,19.1137,77.33147,Marathwada,52,27,78,8.2,708,Cotton
Nanded,19.15572,77.3581,Marathwada,53,23,49,8,717,Cotton
Nanded,19.12439,77.32533,Marathwada,42,17,65,7.7,675,Bajra
Nanded,19.09861,77.25019,Marathwada,51,30,63,8.3,768,Cotton
Nanded,19.04682,77.3186,Marathwada,42,9,54,7.4,485,Moth Bean
Nanded,19.12989,77.35716,Marathwada,29,23,75,8.3,620,Bajra
Nanded,19.1096,77.37145,Marathwada,43,16,59,8.3,569,Bajra
Nanded,19.14351,77.30266,Marathwada,42,19,45,8.4,643,Bajra
Nanded,19.16095,77.34118,Marathwada,41,24,63,8.1,693,Bajra
Nanded,19.11668,77.303,Marathwada,38,15,52,7.4,549,Jowar
Nanded,19.1791,77.34694,Marathwada,39,16,62,7.8,685,Bajra
Nanded,19.0719,77.33565,Marathwada,29,26,56,7.9,671,Bajra
Nanded,19.08363,77.2794,Marathwada,39,25,56,8.1,608,Bajra
Nanded,19.14064,77.2818,Marathwada,41,18,66,8.3,532,Bajra
Nanded,19.16158,77.24551,Marathwada,28,29,68,8.1,449,Moth Bean
Nanded,19.10532,77.28521,Marathwada,42,13,75,7.3,651,Jowar
Nanded,19.20516,77.25246,Marathwada,50,17,53,7.8,518,Bajra
Nanded,19.14159,77.40686,Marathwada,29,21,57,8,610,Bajra
Nanded,19.13568,77.28747,Marathwada,58,17,49,7.6,753,Soybean
Nanded,19.13207,77.32371,Marathwada,43,12,62,7.7,665,Bajra
Nanded,19.1678,77.42222,Marathwada,30,14,66,7.9,594,Bajra
Nanded,19.15373,77.26161,Marathwada,21,8,60,7.7,525,Bajra
Nanded,19.19492,77.38691,Marathwada,33,10,61,7.4,829,Soybean
Nanded,19.10997,77.33092,Marathwada,47,13,60,7.9,720,Cotton
Nanded,19.15615,77.2425,Marathwada,29,29,74,7.8,704,Cotton
Nanded,19.08043,77.32128,Marathwada,37,32,61,7.8,649,Bajra
Nanded,19.08491,77.32881,Marathwada,38,17,58,8.3,701,Cotton
Nanded,19.18258,77.37614,Marathwada,52,10,62,7.9,666,Bajra
Nanded,19.17491,77.27147,Marathwada,51,18,63,7.8,829,Cotton
Nanded,19.1561,77.33336,Marathwada,45,22,52,7.7,670,Bajra
Nanded,19.13923,77.24221,Marathwada,43,11,57,7.5,709,Soybean
Nanded,19.17159,77.32611,Marathwada,38,19,52,7.9,540,Bajra
Nanded,19.17393,77.31504,Marathwada,35,11,56,7.8,567,Bajra
Nanded,19.12186,77.3279,Marathwada,28,19,50,7.6,592,Bajra
Nanded,19.10757,77.26838,Marathwada,31,21,71,8,685,Bajra
Nanded,19.15856,77.30834,Marathwada,52,25,75,7.5,562,Bajra
Nanded,19.19119,77.3412,Marathwada,49,29,55,7.8,670,Bajra
Nanded,19.20655,77.38521,Marathwada,37,24,59,7.9,599,Bajra
Nanded,19.16134,77.31917,Marathwada,36,14,65,8,604,Bajra
Nanded,19.17011,77.3802,Marathwada,42,25,64,7.5,742,Soybean
Osmanabad,18.25216,76.04003,Marathwada,47,17,63,8,498,Moth Bean
Osmanabad,18.16496,76.03139,Marathwada,62,12,59,7.9,719,Cotton
Osmanabad,18.16916,76.05445,Marathwada,33,21,50,7.8,853,Cotton
Osmanabad,18.19916,76.03008,Marathwada,50,21,54,7.7,654,Bajra
Osmanabad,18.20049,76.04986,Marathwada,33,30,44,7.8,678,Bajra
Osmanabad,18.15306,76.05831,Marathwada,43,21,61,7.7,639,Bajra
Osmanabad,18.18993,76.04039,Marathwada,37,23,73,7,605,Jowar
Osmanabad,18.14497,76.042,Marathwada,29,23,63,7.6,809,Soybean
Osmanabad,18.25502,76.07,Marathwada,45,18,41,7.4,834,Soybean
Osmanabad,18.21491,76.00341,Marathwada,43,31,66,8.1,813,Cotton
Osmanabad,18.18397,76.04456,Marathwada,44,26,56,7.8,696,Bajra
Osmanabad,18.1389,76.09025,Marathwada,50,23,48,8.1,688,Bajra
Osmanabad,18.19321,76.06179,Marathwada,25,14,69,8,587,Bajra
Osmanabad,18.12617,76.15381,Marathwada,21,22,65,7.8,582,Bajra
Osmanabad,18.16936,76.02862,Marathwada,44,20,65,8,668,Bajra
Osmanabad,18.18705,76.05238,Marathwada,34,23,63,7.9,801,Cotton
Osmanabad,18.1939,76.0279,Marathwada,44,11,60,7.8,598,Bajra
Osmanabad,18.15857,76.08937,Marathwada,38,26,61,8.3,479,Moth Bean
Osmanabad,18.21017,76.02766,Marathwada,32,28,48,8,793,Cotton
Osmanabad,18.21865,76.03809,Marathwada,50,12,70,7.9,542,Bajra
Osmanabad,18.23902,76.06236,Marathwada,41,25,74,8,920,Cotton
Osmanabad,18.21278,75.99789,Marathwada,38,16,68,8,725,Cotton
Osmanabad,18.16528,76.10358,Marathwada,40,19,61,8.2,690,Bajra
Osmanabad,18.15347,76.06769,Marathwada,28,16,58,8,783,Cotton
Osmanabad,18.21206,76.0309,Marathwada,44,22,66,7.7,789,Soybean
Osmanabad,18.23167,75.99394,Marathwada,26,19,45,7.8,638,Bajra
Osmanabad,18.17,76.05854,Marathwada,38,22,72,8,762,Cotton
Osmanabad,18.17515,76.03283,Marathwada,19,19,71,7.9,709,Cotton
Osmanabad,18.18703,76.06064,Marathwada,38,19,64,7.8,838,Cotton
Osmanabad,18.2053,76.05372,Marathwada,37,14,49,7.7,764,Soybean
Osmanabad,18.29575,75.99147,Marathwada,39,13,56,7.7,752,Soybean
Osmanabad,18.19317,76.08388,Marathwada,40,26,52,7.1,419,Moth Bean
Osmanabad,18.15804,76.02364,Marathwada,36,18,58,7.7,692,Bajra
Osmanabad,18.26586,76.06147,Marathwada,41,11,58,7.7,703,Soybean
Osmanabad,18.11006,76.11367,Marathwada,40,24,76,8.3,736,Cotton
Osmanabad,18.20654,76.07132,Marathwada,55,16,63,7.8,637,Bajra
Osmanabad,18.09983,76.04682,Marathwada,22,32,59,7.4,590,Jowar
Osmanabad,18.14615,76.02641,Marathwada,55,22,61,7.8,474,Moth Bean
Osmanabad,18.23655,76.02429,Marathwada,40,19,56,7.6,777,Soybean
Osmanabad,18.18528,76.06262,Marathwada,36,21,59,6.9,544,Jowar
Osmanabad,18.11152,76.02041,Marathwada,46,19,57,8.2,669,Bajra
Osmanabad,18.14695,76.0295,Marathwada,37,23,58,8.1,567,Bajra
Osmanabad,18.17847,76.01384,Marathwada,45,18,55,8.1,751,Cotton
Osmanabad,18.14841,76.06679,Marathwada,65,16,67,8.3,583,Bajra
Osmanabad,18.18188,75.9769,Marathwada,36,18,61,7.8,772,Cotton
Osmanabad,18.11489,76.01614,Marathwada,45,21,65,7.7,465,Moth Bean
Osmanabad,18.18124,76.06726,Marathwada,35,16,49,8.2,636,Bajra
Osmanabad,18.15852,76.04593,Marathwada,55,24,65,8.1,820,Cotton
Osmanabad,18.14432,76.07501,Marathwada,39,16,69,7.8,687,Bajra
Osmanabad,18.21357,75.96874,Marathwada,49,18,57,8.2,624,Bajra
Osmanabad,18.18882,76.11552,Marathwada,48,25,66,7.6,636,Bajra
Osmanabad,18.16932,76.10835,Marathwada,38,15,59,7.8,764,Cotton
Osmanabad,18.13217,76.12107,Marathwada,36,13,64,8.2,725,Cotton
Osmanabad,18.22417,76.0267,Marathwada,40,20,56,7.7,652,Bajra
Osmanabad,18.16653,76.13747,Marathwada,35,22,56,7.8,845,Cotton
Osmanabad,18.16381,76.05551,Marathwada,35,14,54,7.9,680,Bajra
Osmanabad,18.2282,75.98962,Marathwada,51,17,53,7.2,574,Jowar
Osmanabad,18.20923,76.04046,Marathwada,52,26,55,7.7,415,Moth Bean
Osmanabad,18.19167,76.04337,Marathwada,21,17,54,7.4,604,Jowar
Osmanabad,18.17594,76.03711,Marathwada,50,24,71,7.9,768,Cotton
Osmanabad,18.23527,76.07446,Marathwada,27,15,50,8.2,587,Bajra
Osmanabad,18.15551,76.07222,Marathwada,49,19,55,7.5,663,Bajra
Osmanabad,18.19689,76.03464,Marathwada,39,24,64,7.9,682,Bajra
Osmanabad,18.15261,76.02613,Marathwada,53,32,55,7.5,600,Bajra
Osmanabad,18.15425,75.98331,Marathwada,38,18,44,7.8,844,Cotton
Osmanabad,18.15383,76.13656,Marathwada,30,24,59,8,705,Cotton
Osmanabad,18.22045,76.05523,Marathwada,48,19,57,7.7,769,Soybean
Osmanabad,18.17599,75.9997,Marathwada,52,24,49,7.4,642,Jowar
Osmanabad,18.11128,75.98794,Marathwada,42,25,61,7.8,728,Cotton
Osmanabad,18.21031,76.08477,Marathwada,52,26,66,7.7,703,Soybean
Osmanabad,18.20526,76.05879,Marathwada,43,28,68,7.6,596,Bajra
Osmanabad,18.16287,76.06436,Marathwada,17,23,49,7.8,779,Cotton
Osmanabad,18.13826,76.02359,Marathwada,34,18,58,6.9,612,Jowar
Osmanabad,18.20783,75.99456,Marathwada,45,24,73,8,568,Bajra
Osmanabad,18.14665,76.03918,Marathwada,36,20,64,8.3,678,Bajra
Osmanabad,18.19352,76.08571,Marathwada,28,19,75,7.5,514,Bajra
Osmanabad,18.15189,76.07806,Marathwada,43,11,60,7.3,726,Soybean
Osmanabad,18.19187,76.07894,Marathwada,46,20,63,7.9,892,Cotton
Osmanabad,18.14584,76.08716,Marathwada,55,12,82,8.2,727,Cotton
Osmanabad,18.17073,76.06361,Marathwada,33,9,72,7.7,737,Soybean
Osmanabad,18.1822,76.06886,Marathwada,58,19,66,7.7,587,Bajra
Osmanabad,18.1189,76.07832,Marathwada,49,19,66,7.4,607,Jowar
Osmanabad,18.06979,76.07185,Marathwada,44,6,52,8.1,552,Bajra
Osmanabad,18.20352,76.09562,Marathwada,38,22,67,7.5,747,Soybean
Osmanabad,18.13737,75.98399,Marathwada,48,16,57,7.3,885,Soybean
Osmanabad,18.28868,76.09384,Marathwada,65,16,54,8.1,584,Bajra
Osmanabad,18.24444,76.08434,Marathwada,35,18,48,7.9,638,Bajra
Osmanabad,18.16936,76.15099,Marathwada,42,17,47,7.9,638,Bajra
Osmanabad,18.21857,75.99656,Marathwada,50,22,66,8,470,Moth Bean
Osmanabad,18.19997,76.0596,Marathwada,26,21,55,7.5,665,Bajra
Osmanabad,18.18111,76.07021,Marathwada,29,25,63,8,540,Bajra
Osmanabad,18.16301,76.04904,Marathwada,39,20,51,7.5,526,Bajra
Osmanabad,18.24277,76.06556,Marathwada,45,13,65,8.1,799,Cotton
Osmanabad,18.15342,76.07484,Marathwada,53,20,67,8.3,755,Cotton
Osmanabad,18.25142,76.0393,Marathwada,45,20,56,7.9,557,Bajra
Osmanabad,18.13716,76.03325,Marathwada,14,18,61,7.6,656,Bajra
Osmanabad,18.19963,76.03694,Marathwada,46,22,58,7.9,626,Bajra
Osmanabad,18.22307,76.02174,Marathwada,26,15,57,7.8,767,Cotton
Osmanabad,18.24426,76.00379,Marathwada,43,26,56,8.2,556,Bajra
Osmanabad,18.14057,76.00381,Marathwada,36,23,52,7.4,595,Jowar
Parbhani,19.33656,76.72501,Marathwada,30,19,70,8.2,630,Bajra
Parbhani,19.22445,76.80039,Marathwada,30,16,58,8,672,Bajra
Parbhani,19.24456,76.77152,Marathwada,40,17,54,7.9,502,Bajra
Parbhani,19.2184,76.7412,Marathwada,51,17,53,7.8,648,Bajra
Parbhani,19.26911,76.73034,Marathwada,29,7,55,7.7,643,Bajra
Parbhani,19.25591,76.7552,Marathwada,46,13,57,7.8,745,Cotton
Parbhani,19.25908,76.78104,Marathwada,42,18,52,7.9,703,Cotton
Parbhani,19.24665,76.72731,Marathwada,37,17,63,8,650,Bajra
Parbhani,19.30748,76.84094,Marathwada,41,17,55,7.7,779,Soybean
Parbhani,19.29677,76.76716,Marathwada,50,21,60,7.4,571,Jowar
Parbhani,19.30048,76.74441,Marathwada,38,24,53,8.3,720,Cotton
Parbhani,19.36209,76.7694,Marathwada,25,25,48,7.3,584,Jowar
Parbhani,19.27446,76.76346,Marathwada,25,22,47,7.4,497,Moth Bean
Parbhani,19.29652,76.75416,Marathwada,32,15,47,7.8,610,Bajra
Parbhani,19.26745,76.78783,Marathwada,28,15,66,7.9,496,Moth Bean
Parbhani,19.26802,76.80826,Marathwada,56,22,59,8.1,613,Bajra
Parbhani,19.2917,76.76472,Marathwada,38,19,70,7.6,626,Bajra
Parbhani,19.25656,76.77179,Marathwada,55,27,66,8.4,547,Bajra
Parbhani,19.27913,76.78102,Marathwada,30,12,57,7.7,518,Bajra
Parbhani,19.34035,76.75166,Marathwada,27,10,69,8.1,601,Bajra
Parbhani,19.33076,76.79207,Marathwada,30,20,71,7.6,730,Soybean
Parbhani,19.27577,76.76736,Marathwada,51,24,52,8,641,Bajra
Parbhani,19.24467,76.78099,Marathwada,35,25,49,7.7,603,Bajra
Parbhani,19.33156,76.75352,Marathwada,29,26,66,8.4,764,Cotton
Parbhani,19.26158,76.72043,Marathwada,38,24,60,8,778,Cotton
Parbhani,19.26687,76.78328,Marathwada,47,20,63,7.6,547,Bajra
Parbhani,19.23618,76.78356,Marathwada,42,14,56,7.9,600,Bajra
Parbhani,19.34622,76.82034,Marathwada,32,22,57,7.7,498,Moth Bean
Parbhani,19.30945,76.79821,Marathwada,51,15,46,8,707,Cotton
Parbhani,19.25582,76.80113,Marathwada,34,26,52,7.9,847,Cotton
Parbhani,19.27197,76.79613,Marathwada,55,22,50,7.9,746,Cotton
Parbhani,19.30524,76.81595,Marathwada,44,21,66,7.8,590,Bajra
Parbhani,19.25285,76.80283,Marathwada,36,13,62,7.5,745,Soybean
Parbhani,19.22533,76.78688,Marathwada,42,26,65,7.6,579,Bajra
Parbhani,19.18542,76.69068,Marathwada,47,21,56,7.5,533,Bajra
Parbhani,19.25214,76.75278,Marathwada,41,20,45,7.5,652,Bajra
Parbhani,19.20292,76.81252,Marathwada,36,29,56,7.9,805,Cotton
Parbhani,19.28892,76.80913,Marathwada,48,14,58,8.3,720,Cotton
Parbhani,19.37917,76.77723,Marathwada,46,24,68,8.4,532,Bajra
Parbhani,19.28503,76.76506,Marathwada,46,24,56,7.9,623,Bajra
Parbhani,19.27945,76.7552,Marathwada,47,19,63,7.5,663,Bajra
Parbhani,19.29827,76.76566,Marathwada,57,14,66,8.4,630,Bajra
Parbhani,19.30449,76.82637,Marathwada,38,24,75,8.3,570,Bajra
Parbhani,19.27183,76.71852,Marathwada,44,34,47,7.2,565,Jowar
Parbhani,19.32351,76.75208,Marathwada,34,18,57,7.8,725,Cotton
Parbhani,19.31874,76.79792,Marathwada,41,19,70,8.1,624,Bajra
Parbhani,19.34396,76.82104,Marathwada,46,29,77,7.7,604,Bajra
Parbhani,19.21064,76.75699,Marathwada,55,28,57,7.5,718,Soybean
Parbhani,19.22878,76.7852,Marathwada,59,23,63,8,559,Bajra
Parbhani,19.31686,76.77939,Marathwada,38,18,53,7.8,552,Bajra
Parbhani,19.30092,76.79428,Marathwada,36,21,64,7.9,676,Bajra
Parbhani,19.24634,76.76294,Marathwada,35,14,55,7.3,720,Soybean
Parbhani,19.25554,76.72722,Marathwada,39,13,52,8,562,Bajra
Parbhani,19.30742,76.71556,Marathwada,38,28,65,7.8,685,Bajra
Parbhani,19.18192,76.65141,Marathwada,42,19,55,8,702,Cotton
Parbhani,19.28697,76.76396,Marathwada,40,27,56,7.7,658,Bajra
Parbhani,19.25676,76.70851,Marathwada,36,9,53,8,682,Bajra
Parbhani,19.22053,76.77776,Marathwada,51,16,62,7.5,602,Bajra
Parbhani,19.33731,76.75776,Marathwada,26,11,68,7.8,596,Bajra
Parbhani,19.2434,76.71836,Marathwada,30,27,67,8.1,616,Bajra
Parbhani,19.28661,76.75331,Marathwada,46,18,48,7.7,599,Bajra
Parbhani,19.27004,76.84173,Marathwada,35,24,44,7.7,672,Bajra
Parbhani,19.21659,76.86031,Marathwada,37,16,57,8.2,519,Bajra
Parbhani,19.28121,76.73497,Marathwada,49,20,58,7.5,641,Bajra
Parbhani,19.29178,76.74744,Marathwada,26,17,72,7.9,588,Bajra
Parbhani,19.26235,76.7701,Marathwada,24,22,59,8,609,Bajra
Parbhani,19.22684,76.73125,Marathwada,32,12,45,8,662,Bajra
Parbhani,19.21935,76.76158,Marathwada,39,21,65,7.7,517,Bajra
Parbhani,19.25418,76.80264,Marathwada,24,21,64,8.2,425,Moth Bean
Parbhani,19.27841,76.80007,Marathwada,31,25,51,7.8,555,Bajra
Parbhani,19.32108,76.79263,Marathwada,39,17,60,7.8,572,Bajra
Parbhani,19.28476,76.72995,Marathwada,30,27,70,8.5,680,Bajra
Parbhani,19.34198,76.75908,Marathwada,56,22,64,7.6,852,Soybean
Parbhani,19.23691,76.72764,Marathwada,48,28,62,7.6,643,Bajra
Parbhani,19.30554,76.81764,Marathwada,32,15,57,8,653,Bajra
Parbhani,19.26141,76.77489,Marathwada,36,20,64,7.6,824,Soybean
Parbhani,19.28714,76.83113,Marathwada,39,12,55,8,509,Bajra
Parbhani,19.30357,76.81634,Marathwada,31,17,62,7.7,814,Soybean
Parbhani,19.23011,76.72967,Marathwada,20,27,57,7.5,921,Cotton
Parbhani,19.32439,76.7734,Marathwada,30,26,56,7.7,723,Soybean
Parbhani,19.3056,76.80151,Marathwada,45,23,59,7.7,840,Soybean
Parbhani,19.21608,76.78842,Marathwada,44,20,58,7.8,758,Cotton
Parbhani,19.32428,76.80534,Marathwada,29,24,58,7.9,708,Cotton
Parbhani,19.22967,76.81063,Marathwada,48,21,57,8,602,Bajra
Parbhani,19.20088,76.83041,Marathwada,41,25,48,8.1,779,Cotton
Parbhani,19.24999,76.75171,Marathwada,14,20,61,7.6,593,Bajra
Parbhani,19.31021,76.79165,Marathwada,42,14,54,7.6,665,Bajra
Parbhani,19.29822,76.77368,Marathwada,38,16,45,8,765,Cotton
Parbhani,19.25809,76.76474,Marathwada,33,21,40,7.6,909,Cotton
Parbhani,19.27637,76.7619,Marathwada,50,4,60,7.5,702,Soybean
Parbhani,19.30322,76.81981,Marathwada,59,27,58,7.5,698,Bajra
Parbhani,19.21241,76.77604,Marathwada,45,20,60,8.1,626,Bajra
Parbhani,19.32354,76.72005,Marathwada,14,16,56,8,638,Bajra
Parbhani,19.20908,76.74729,Marathwada,60,20,64,7.7,811,Soybean
Parbhani,19.25585,76.80464,Marathwada,23,25,62,8,682,Bajra
Parbhani,19.2796,76.76101,Marathwada,38,28,59,7.9,771,Cotton
Parbhani,19.24604,76.81145,Marathwada,38,26,45,8.3,665,Bajra
Parbhani,19.28287,76.75077,Marathwada,45,11,53,7.9,577,Bajra
Parbhani,19.27566,76.8195,Marathwada,33,26,69,7.7,701,Soybean
Parbhani,19.25477,76.80172,Marathwada,43,25,69,7.6,714,Soybean
Ahmadnagar,19.17332,74.81957,Western Maharashtra,72,45,72,7.3,733,Soybean
Ahmadnagar,19.07069,74.81457,Western Maharashtra,52,49,66,7.3,855,Soybean
Ahmadnagar,19.07966,74.89721,Western Maharashtra,50,47,64,7.4,856,Soybean
Ahmadnagar,19.12407,74.85174,Western Maharashtra,63,45,69,7,838,Soybean
Ahmadnagar,19.00036,74.79395,Western Maharashtra,53,44,67,7.4,794,Soybean
Ahmadnagar,19.12686,74.78758,Western Maharashtra,56,39,62,7.8,722,Cotton
Ahmadnagar,19.03736,74.86212,Western Maharashtra,48,33,65,6.7,678,Jowar
Ahmadnagar,19.09104,74.83457,Western Maharashtra,62,49,66,6.9,793,Soybean
Ahmadnagar,19.07184,74.85618,Western Maharashtra,71,63,68,7.2,819,Soybean
Ahmadnagar,19.08932,74.754,Western Maharashtra,60,37,66,6.9,879,Soybean
Ahmadnagar,19.13895,74.80111,Western Maharashtra,64,46,61,7.3,759,Soybean
Ahmadnagar,19.21082,74.70707,Western Maharashtra,71,45,71,7.2,705,Soybean
Ahmadnagar,19.06449,74.86753,Western Maharashtra,40,50,68,7.3,902,Sugarcane
Ahmadnagar,19.11566,74.79299,Western Maharashtra,43,45,59,7.2,819,Soybean
Ahmadnagar,19.08778,74.83288,Western Maharashtra,66,49,59,7.2,890,Soybean
Ahmadnagar,19.13801,74.86023,Western Maharashtra,58,40,74,7.9,799,Cotton
Ahmadnagar,19.06174,74.78749,Western Maharashtra,73,51,69,7.1,703,Soybean
Ahmadnagar,19.10451,74.81214,Western Maharashtra,53,54,51,7.2,805,Soybean
Ahmadnagar,19.0198,74.85992,Western Maharashtra,56,54,65,6.6,806,Soybean
Ahmadnagar,19.04732,74.81338,Western Maharashtra,49,45,65,7.3,830,Soybean
Ahmadnagar,19.04478,74.81707,Western Maharashtra,60,38,52,7,825,Soybean
Ahmadnagar,18.99777,74.74457,Western Maharashtra,61,40,72,7.7,799,Soybean
Ahmadnagar,19.09854,74.82619,Western Maharashtra,52,41,67,7,749,Soybean
Ahmadnagar,19.02019,74.74651,Western Maharashtra,48,52,64,7.6,726,Soybean
Ahmadnagar,19.07299,74.74055,Western Maharashtra,66,37,67,7.2,867,Soybean
